Date,Store_ID,Pot_Type,Qty_Sold
2025-06-23,PA,small_lamb,57
2025-06-23,PA,big_taiwanese,46
2025-06-24,PA,small_beef,94
2025-06-24,PA,small_lamb,61
2025-06-24,PA,big_taiwanese,45
2025-06-25,PA,small_beef,102
2025-06-25,PA,small_lamb,60
2025-06-25,PA,big_taiwanese,36
2025-06-26,PA,small_beef,95
2025-06-26,PA,small_lamb,68
2025-06-26,PA,big_taiwanese,38
2025-06-27,PA,small_beef,161
2025-06-27,PA,small_lamb,109
2025-06-27,PA,big_taiwanese,66
2025-06-28,PA,small_beef,116
2025-06-28,PA,small_lamb,66
2025-06-28,PA,big_taiwanese,63
2025-06-29,PA,small_beef,109
2025-06-29,PA,small_lamb,74
2025-06-29,PA,big_taiwanese,54
2025-06-30,PA,small_beef,87
2025-06-30,PA,small_lamb,63
2025-06-30,PA,big_taiwanese,50
2025-07-01,PA,small_beef,112
2025-07-01,PA,small_lamb,69
2025-07-01,PA,big_taiwanese,48
2025-07-02,PA,small_beef,103
2025-07-02,PA,small_lamb,50
2025-07-02,PA,big_taiwanese,52
2025-07-03,PA,small_beef,103
2025-07-03,PA,small_lamb,73
2025-07-03,PA,big_taiwanese,44
2025-07-04,PA,small_beef,153
2025-07-04,PA,small_lamb,89
2025-07-04,PA,big_taiwanese,69
2025-07-05,PA,small_beef,153
2025-07-05,PA,small_lamb,93
2025-07-05,PA,big_taiwanese,65
2025-07-06,PA,small_beef,168
2025-07-06,PA,small_lamb,106
2025-07-06,PA,big_taiwanese,69
2025-07-07,PA,small_beef,101
2025-07-07,PA,small_lamb,63
2025-07-07,PA,big_taiwanese,42
2025-07-08,PA,small_beef,108
2025-07-08,PA,small_lamb,63
2025-07-08,PA,big_taiwanese,45
2025-07-09,PA,small_beef,91
2025-07-09,PA,small_lamb,53
2025-07-09,PA,big_taiwanese,33
2025-07-10,PA,small_beef,84
2025-07-10,PA,small_lamb,52
2025-07-10,PA,big_taiwanese,44
2025-07-11,PA,small_beef,179
2025-07-11,PA,small_lamb,98
2025-07-11,PA,big_taiwanese,79
2025-07-12,PA,small_beef,138
2025-07-12,PA,small_lamb,96
2025-07-12,PA,big_taiwanese,66
2025-07-13,PA,small_beef,149
2025-07-13,PA,small_lamb,97
2025-07-13,PA,big_taiwanese,72
2025-07-14,PA,small_beef,109
2025-07-14,PA,small_lamb,60
2025-07-14,PA,big_taiwanese,48
2025-07-15,PA,small_beef,104
2025-07-15,PA,small_lamb,59
2025-07-15,PA,big_taiwanese,40
2025-07-16,PA,small_beef,112
2025-07-16,PA,small_lamb,75
2025-07-16,PA,big_taiwanese,43
2025-07-17,PA,small_beef,100
2025-07-17,PA,small_lamb,56
2025-07-17,PA,big_taiwanese,46
2025-07-18,PA,small_beef,169
2025-07-18,PA,small_lamb,104
2025-07-18,PA,big_taiwanese,72
2025-07-19,PA,small_beef,153
2025-07-19,PA,small_lamb,98
2025-07-19,PA,big_taiwanese,75
2025-07-20,PA,small_beef,146
2025-07-20,PA,small_lamb,92
2025-07-20,PA,big_taiwanese,77
2025-07-21,PA,small_beef,97
2025-07-21,PA,small_lamb,63
2025-07-21,PA,big_taiwanese,49
2025-07-22,PA,small_beef,95
2025-07-22,PA,small_lamb,54
2025-07-22,PA,big_taiwanese,44
2025-07-23,PA,small_beef,107
2025-07-23,PA,small_lamb,58
2025-07-23,PA,big_taiwanese,47
2025-07-24,PA,small_beef,103
2025-07-24,PA,small_lamb,54
2025-07-24,PA,big_taiwanese,49
2025-07-25,PA,small_beef,153
2025-07-25,PA,small_lamb,98
2025-07-25,PA,big_taiwanese,72
2025-07-26,PA,small_beef,145
2025-07-26,PA,small_lamb,102
2025-07-26,PA,big_taiwanese,64
2025-07-27,PA,small_beef,155
2025-07-27,PA,small_lamb,97
2025-07-27,PA,big_taiwanese,74
2025-07-28,PA,small_beef,99
2025-07-28,PA,small_lamb,73
2025-07-28,PA,big_taiwanese,48
2025-07-29,PA,small_beef,96
2025-07-29,PA,small_lamb,70
2025-07-29,PA,big_taiwanese,43
2025-07-30,PA,small_beef,84
2025-07-30,PA,small_lamb,61
2025-07-30,PA,big_taiwanese,52
2025-07-31,PA,small_beef,85
2025-07-31,PA,small_lamb,63
2025-07-31,PA,big_taiwanese,47
2025-08-01,PA,small_beef,158
2025-08-01,PA,small_lamb,84
2025-08-01,PA,big_taiwanese,70
2025-08-02,PA,small_beef,165
2025-08-02,PA,small_lamb,92
2025-08-02,PA,big_taiwanese,73
2025-08-03,PA,small_beef,108
2025-08-03,PA,small_lamb,75
2025-08-03,PA,big_taiwanese,47
2025-08-04,PA,small_beef,100
2025-08-04,PA,small_lamb,64
2025-08-04,PA,big_taiwanese,43
2025-08-05,PA,small_beef,80
2025-08-05,PA,small_lamb,54
2025-08-05,PA,big_taiwanese,43
2025-08-06,PA,small_beef,79
2025-08-06,PA,small_lamb,54
2025-08-06,PA,big_taiwanese,33
2025-08-07,PA,small_beef,73
2025-08-07,PA,small_lamb,55
2025-08-07,PA,big_taiwanese,34
2025-08-08,PA,small_beef,123
2025-08-08,PA,small_lamb,90
2025-08-08,PA,big_taiwanese,51
2025-08-09,PA,small_beef,147
2025-08-09,PA,small_lamb,105
2025-08-09,PA,big_taiwanese,77
2025-08-10,PA,small_beef,112
2025-08-10,PA,small_lamb,74
2025-08-10,PA,big_taiwanese,59
2025-08-11,PA,small_beef,77
2025-08-11,PA,small_lamb,47
2025-08-11,PA,big_taiwanese,39
2025-08-12,PA,small_beef,111
2025-08-12,PA,small_lamb,73
2025-08-12,PA,big_taiwanese,47
2025-08-13,PA,small_beef,99
2025-08-13,PA,small_lamb,72
2025-08-13,PA,big_taiwanese,46
2025-08-14,PA,small_beef,99
2025-08-14,PA,small_lamb,62
2025-08-14,PA,big_taiwanese,43
2025-08-15,PA,small_beef,160
2025-08-15,PA,small_lamb,105
2025-08-15,PA,big_taiwanese,75
2025-08-16,PA,small_beef,138
2025-08-16,PA,small_lamb,96
2025-08-16,PA,big_taiwanese,66
2025-08-17,PA,small_beef,162
2025-08-17,PA,small_lamb,108
2025-08-17,PA,big_taiwanese,71
2025-08-18,PA,small_beef,95
2025-08-18,PA,small_lamb,62
2025-08-18,PA,big_taiwanese,46
2025-08-19,PA,small_beef,71
2025-08-19,PA,small_lamb,47
2025-08-19,PA,big_taiwanese,37
2025-08-20,PA,small_beef,83
2025-08-20,PA,small_lamb,46
2025-08-20,PA,big_taiwanese,31
2025-08-21,PA,small_beef,74
2025-08-21,PA,small_lamb,38
2025-08-21,PA,big_taiwanese,36
2025-08-22,PA,small_beef,124
2025-08-22,PA,small_lamb,94
2025-08-22,PA,big_taiwanese,55
2025-08-23,PA,small_beef,127
2025-08-23,PA,small_lamb,73
2025-08-23,PA,big_taiwanese,71
2025-08-24,PA,small_beef,120
2025-08-24,PA,small_lamb,96
2025-08-24,PA,big_taiwanese,62
2025-08-25,PA,small_beef,81
2025-08-25,PA,small_lamb,64
2025-08-25,PA,big_taiwanese,40
2025-08-26,PA,small_beef,102
2025-08-26,PA,small_lamb,58
2025-08-26,PA,big_taiwanese,47
2025-08-27,PA,small_beef,71
2025-08-27,PA,small_lamb,51
2025-08-27,PA,big_taiwanese,38
2025-08-28,PA,small_beef,100
2025-08-28,PA,small_lamb,66
2025-08-28,PA,big_taiwanese,49
2025-08-29,PA,small_beef,124
2025-08-29,PA,small_lamb,79
2025-08-29,PA,big_taiwanese,50
2025-08-30,PA,small_beef,128
2025-08-30,PA,small_lamb,88
2025-08-30,PA,big_taiwanese,63
2025-08-31,PA,small_beef,139
2025-08-31,PA,small_lamb,74
2025-08-31,PA,big_taiwanese,57
2025-09-01,PA,small_beef,86
2025-09-01,PA,small_lamb,54
2025-09-01,PA,big_taiwanese,32
2025-09-02,PA,small_beef,84
2025-09-02,PA,small_lamb,51
2025-09-02,PA,big_taiwanese,29
2025-09-03,PA,small_beef,97
2025-09-03,PA,small_lamb,49
2025-09-03,PA,big_taiwanese,49
2025-09-04,PA,small_beef,79
2025-09-04,PA,small_lamb,53
2025-09-04,PA,big_taiwanese,31
2025-09-05,PA,small_beef,115
2025-09-05,PA,small_lamb,80
2025-09-05,PA,big_taiwanese,63
2025-09-06,PA,small_beef,136
2025-09-06,PA,small_lamb,82
2025-09-06,PA,big_taiwanese,53
2025-09-07,PA,small_beef,111
2025-09-07,PA,small_lamb,82
2025-09-07,PA,big_taiwanese,58
2025-09-08,PA,small_beef,113
2025-09-08,PA,small_lamb,71
2025-09-08,PA,big_taiwanese,51
2025-09-09,PA,small_beef,97
2025-09-09,PA,small_lamb,64
2025-09-09,PA,big_taiwanese,40
2025-09-10,PA,small_beef,115
2025-09-10,PA,small_lamb,64
2025-09-10,PA,big_taiwanese,43
2025-09-11,PA,small_beef,87
2025-09-11,PA,small_lamb,65
2025-09-11,PA,big_taiwanese,32
2025-09-12,PA,small_beef,169
2025-09-12,PA,small_lamb,96
2025-09-12,PA,big_taiwanese,77
2025-09-13,PA,small_beef,149
2025-09-13,PA,small_lamb,104
2025-09-13,PA,big_taiwanese,70
2025-09-14,PA,small_beef,159
2025-09-14,PA,small_lamb,104
2025-09-14,PA,big_taiwanese,81
2025-09-15,PA,small_beef,79
2025-09-15,PA,small_lamb,43
2025-09-15,PA,big_taiwanese,43
2025-09-16,PA,small_beef,77
2025-09-16,PA,small_lamb,42
2025-09-16,PA,big_taiwanese,29
2025-09-17,PA,small_beef,74
2025-09-17,PA,small_lamb,50
2025-09-17,PA,big_taiwanese,41
2025-09-18,PA,small_beef,124
2025-09-18,PA,small_lamb,72
2025-09-18,PA,big_taiwanese,52
2025-09-19,PA,small_beef,164
2025-09-19,PA,small_lamb,93
2025-09-19,PA,big_taiwanese,76
2025-09-20,PA,small_beef,146
2025-09-20,PA,small_lamb,92
2025-09-20,PA,big_taiwanese,61
2025-09-21,PA,small_beef,160
2025-09-21,PA,small_lamb,107
2025-09-21,PA,big_taiwanese,83
2025-09-22,PA,small_beef,109
2025-09-22,PA,small_lamb,65
2025-09-22,PA,big_taiwanese,56
2025-09-23,PA,small_beef,88
2025-09-23,PA,small_lamb,58
2025-09-23,PA,big_taiwanese,34
2025-09-24,PA,small_beef,89
2025-09-24,PA,small_lamb,65
2025-09-24,PA,big_taiwanese,45
2025-09-25,PA,small_beef,97
2025-09-25,PA,small_lamb,57
2025-09-25,PA,big_taiwanese,45
2025-09-26,PA,small_beef,156
2025-09-26,PA,small_lamb,104
2025-09-26,PA,big_taiwanese,66
2025-09-27,PA,small_beef,145
2025-09-27,PA,small_lamb,98
2025-09-27,PA,big_taiwanese,67
2025-09-28,PA,small_beef,135
2025-09-28,PA,small_lamb,101
2025-09-28,PA,big_taiwanese,73
2025-09-29,PA,small_beef,111
2025-09-29,PA,small_lamb,60
2025-09-29,PA,big_taiwanese,48
2025-09-30,PA,small_beef,93
2025-09-30,PA,small_lamb,62
2025-09-30,PA,big_taiwanese,38
2025-10-01,PA,small_beef,91
2025-10-01,PA,small_lamb,66
2025-10-01,PA,big_taiwanese,46
2025-10-02,PA,small_beef,106
2025-10-02,PA,small_lamb,67
2025-10-02,PA,big_taiwanese,46
2025-10-03,PA,small_beef,148
2025-10-03,PA,small_lamb,91
2025-10-03,PA,big_taiwanese,60
2025-10-04,PA,small_beef,143
2025-10-04,PA,small_lamb,93
2025-10-04,PA,big_taiwanese,61
2025-10-05,PA,small_beef,164
2025-10-05,PA,small_lamb,93
2025-10-05,PA,big_taiwanese,75
2025-10-06,PA,small_beef,92
2025-10-06,PA,small_lamb,59
2025-10-06,PA,big_taiwanese,49
2025-10-07,PA,small_beef,104
2025-10-07,PA,small_lamb,66
2025-10-07,PA,big_taiwanese,45
2025-10-08,PA,small_beef,99
2025-10-08,PA,small_lamb,66
2025-10-08,PA,big_taiwanese,46
2025-10-09,PA,small_beef,105
2025-10-09,PA,small_lamb,52
2025-10-09,PA,big_taiwanese,38
2025-10-10,PA,small_beef,186
2025-10-10,PA,small_lamb,112
2025-10-10,PA,big_taiwanese,87
2025-10-11,PA,small_beef,151
2025-10-11,PA,small_lamb,99
2025-10-11,PA,big_taiwanese,66
2025-10-12,PA,small_beef,138
2025-10-12,PA,small_lamb,103
2025-10-12,PA,big_taiwanese,63
2025-10-13,PA,small_beef,111
2025-10-13,PA,small_lamb,67
2025-10-13,PA,big_taiwanese,52
2025-10-14,PA,small_beef,140
2025-10-14,PA,small_lamb,86
2025-10-14,PA,big_taiwanese,58
2025-10-15,PA,small_beef,105
2025-10-15,PA,small_lamb,56
2025-10-15,PA,big_taiwanese,33
2025-10-16,PA,small_beef,109
2025-10-16,PA,small_lamb,72
2025-10-16,PA,big_taiwanese,46
2025-10-17,PA,small_beef,156
2025-10-17,PA,small_lamb,89
2025-10-17,PA,big_taiwanese,73
2025-10-18,PA,small_beef,145
2025-10-18,PA,small_lamb,89
2025-10-18,PA,big_taiwanese,56
2025-10-19,PA,small_beef,168
2025-10-19,PA,small_lamb,94
2025-10-19,PA,big_taiwanese,76
2025-10-20,PA,small_beef,102
2025-10-20,PA,small_lamb,60
2025-10-20,PA,big_taiwanese,39
2025-10-21,PA,small_beef,106
2025-10-21,PA,small_lamb,60
2025-10-21,PA,big_taiwanese,47
2025-10-22,PA,small_beef,92
2025-10-22,PA,small_lamb,68
2025-10-22,PA,big_taiwanese,45
2025-10-23,PA,small_beef,104
2025-10-23,PA,small_lamb,61
2025-10-23,PA,big_taiwanese,45
2025-10-24,PA,small_beef,178
2025-10-24,PA,small_lamb,102
2025-10-24,PA,big_taiwanese,67
2025-10-25,PA,small_beef,151
2025-10-25,PA,small_lamb,87
2025-10-25,PA,big_taiwanese,71
2025-10-26,PA,small_beef,156
2025-10-26,PA,small_lamb,91
2025-10-26,PA,big_taiwanese,76
2025-10-27,PA,small_beef,107
2025-10-27,PA,small_lamb,69
2025-10-27,PA,big_taiwanese,41
2025-10-28,PA,small_beef,86
2025-10-28,PA,small_lamb,61
2025-10-28,PA,big_taiwanese,44
2025-10-29,PA,small_beef,102
2025-10-29,PA,small_lamb,56
2025-10-29,PA,big_taiwanese,43
2025-10-30,PA,small_beef,94
2025-10-30,PA,small_lamb,70
2025-10-30,PA,big_taiwanese,51
2025-10-31,PA,small_beef,154
2025-10-31,PA,small_lamb,92
2025-10-31,PA,big_taiwanese,69
2025-11-01,PA,small_beef,151
2025-11-01,PA,small_lamb,97
2025-11-01,PA,big_taiwanese,70
2025-11-02,PA,small_beef,156
2025-11-02,PA,small_lamb,85
2025-11-02,PA,big_taiwanese,71
2025-11-03,PA,small_beef,89
2025-11-03,PA,small_lamb,65
2025-11-03,PA,big_taiwanese,53
2025-11-04,PA,small_beef,100
2025-11-04,PA,small_lamb,63
2025-11-04,PA,big_taiwanese,46
2025-11-05,PA,small_beef,108
2025-11-05,PA,small_lamb,56
2025-11-05,PA,big_taiwanese,49
2025-11-06,PA,small_beef,99
2025-11-06,PA,small_lamb,66
2025-11-06,PA,big_taiwanese,37
2025-11-07,PA,small_beef,155
2025-11-07,PA,small_lamb,99
2025-11-07,PA,big_taiwanese,59
2025-11-08,PA,small_beef,141
2025-11-08,PA,small_lamb,98
2025-11-08,PA,big_taiwanese,66
2025-11-09,PA,small_beef,157
2025-11-09,PA,small_lamb,112
2025-11-09,PA,big_taiwanese,70
2025-11-10,PA,small_beef,79
2025-11-10,PA,small_lamb,62
2025-11-10,PA,big_taiwanese,52
2025-11-11,PA,small_beef,93
2025-11-11,PA,small_lamb,54
2025-11-11,PA,big_taiwanese,42
2025-11-12,PA,small_beef,91
2025-11-12,PA,small_lamb,68
2025-11-12,PA,big_taiwanese,38
2025-11-13,PA,small_beef,100
2025-11-13,PA,small_lamb,61
2025-11-13,PA,big_taiwanese,55
2025-11-14,PA,small_beef,158
2025-11-14,PA,small_lamb,100
2025-11-14,PA,big_taiwanese,72
2025-11-15,PA,small_beef,180
2025-11-15,PA,small_lamb,99
2025-11-15,PA,big_taiwanese,73
2025-11-16,PA,small_beef,206
2025-11-16,PA,small_lamb,122
2025-11-16,PA,big_taiwanese,78
2025-11-17,PA,small_beef,114
2025-11-17,PA,small_lamb,65
2025-11-17,PA,big_taiwanese,60
2025-11-18,PA,small_beef,115
2025-11-18,PA,small_lamb,81
2025-11-18,PA,big_taiwanese,52
2025-11-19,PA,small_beef,119
2025-11-19,PA,small_lamb,76
2025-11-19,PA,big_taiwanese,52
2025-11-20,PA,small_beef,125
2025-11-20,PA,small_lamb,75
2025-11-20,PA,big_taiwanese,54
2025-11-21,PA,small_beef,160
2025-11-21,PA,small_lamb,102
2025-11-21,PA,big_taiwanese,66
2025-11-22,PA,small_beef,171
2025-11-22,PA,small_lamb,106
2025-11-22,PA,big_taiwanese,86
2025-11-23,PA,small_beef,148
2025-11-23,PA,small_lamb,88
2025-11-23,PA,big_taiwanese,74
2025-11-24,PA,small_beef,101
2025-11-24,PA,small_lamb,62
2025-11-24,PA,big_taiwanese,43
2025-11-25,PA,small_beef,97
2025-11-25,PA,small_lamb,58
2025-11-25,PA,big_taiwanese,48
2025-11-26,PA,small_beef,88
2025-11-26,PA,small_lamb,65
2025-11-26,PA,big_taiwanese,48
2025-11-27,PA,small_beef,141
2025-11-27,PA,small_lamb,87
2025-11-27,PA,big_taiwanese,58
2025-11-28,PA,small_beef,157
2025-11-28,PA,small_lamb,99
2025-11-28,PA,big_taiwanese,76
2025-11-29,PA,small_beef,152
2025-11-29,PA,small_lamb,85
2025-11-29,PA,big_taiwanese,69
2025-11-30,PA,small_beef,176
2025-11-30,PA,small_lamb,99
2025-11-30,PA,big_taiwanese,76
2025-12-01,PA,small_beef,88
2025-12-01,PA,small_lamb,63
2025-12-01,PA,big_taiwanese,45
2025-12-02,PA,small_beef,102
2025-12-02,PA,small_lamb,62
2025-12-02,PA,big_taiwanese,50
2025-12-03,PA,small_beef,103
2025-12-03,PA,small_lamb,61
2025-12-03,PA,big_taiwanese,51
2025-12-04,PA,small_beef,98
2025-12-04,PA,small_lamb,60
2025-12-04,PA,big_taiwanese,45
2025-12-05,PA,small_beef,146
2025-12-05,PA,small_lamb,96
2025-12-05,PA,big_taiwanese,66
2025-12-06,PA,small_beef,169
2025-12-06,PA,small_lamb,109
2025-12-06,PA,big_taiwanese,70
2025-12-07,PA,small_beef,162
2025-12-07,PA,small_lamb,100
2025-12-07,PA,big_taiwanese,64
2025-12-08,PA,small_beef,90
2025-12-08,PA,small_lamb,66
2025-12-08,PA,big_taiwanese,40
2025-12-09,PA,small_beef,101
2025-12-09,PA,small_lamb,71
2025-12-09,PA,big_taiwanese,40
2025-12-10,PA,small_beef,93
2025-12-10,PA,small_lamb,78
2025-12-10,PA,big_taiwanese,49
2025-12-11,PA,small_beef,86
2025-12-11,PA,small_lamb,60
2025-12-11,PA,big_taiwanese,48
2025-12-12,PA,small_beef,162
2025-12-12,PA,small_lamb,102
2025-12-12,PA,big_taiwanese,77
2025-12-13,PA,small_beef,151
2025-12-13,PA,small_lamb,108
2025-12-13,PA,big_taiwanese,66
2025-12-14,PA,small_beef,140
2025-12-14,PA,small_lamb,103
2025-12-14,PA,big_taiwanese,74
2025-12-15,PA,small_beef,97
2025-12-15,PA,small_lamb,69
2025-12-15,PA,big_taiwanese,48
2025-12-16,PA,small_beef,104
2025-12-16,PA,small_lamb,65
2025-12-16,PA,big_taiwanese,46
2025-12-17,PA,small_beef,98
2025-12-17,PA,small_lamb,59
2025-12-17,PA,big_taiwanese,42
2025-12-18,PA,small_beef,108
2025-12-18,PA,small_lamb,56
2025-12-18,PA,big_taiwanese,38
2025-12-19,PA,small_beef,157
2025-12-19,PA,small_lamb,99
2025-12-19,PA,big_taiwanese,65
2025-12-20,PA,small_beef,135
2025-12-20,PA,small_lamb,98
2025-12-20,PA,big_taiwanese,70
2025-12-21,PA,small_beef,137
2025-12-21,PA,small_lamb,94
2025-12-21,PA,big_taiwanese,73
2025-12-22,PA,small_beef,99
2025-12-22,PA,small_lamb,52
2025-12-22,PA,big_taiwanese,40
2025-12-23,PA,small_beef,103
2025-12-23,PA,small_lamb,55
2025-12-23,PA,big_taiwanese,48
2025-12-24,PA,small_beef,231
2025-12-24,PA,small_lamb,119
2025-12-24,PA,big_taiwanese,74
2025-12-25,PA,small_beef,240
2025-12-25,PA,small_lamb,141
2025-12-25,PA,big_taiwanese,109
2025-12-26,PA,small_beef,136
2025-12-26,PA,small_lamb,75
2025-12-26,PA,big_taiwanese,63
2025-12-27,PA,small_beef,112
2025-12-27,PA,small_lamb,78
2025-12-27,PA,big_taiwanese,60
2025-12-28,PA,small_beef,124
2025-12-28,PA,small_lamb,62
2025-12-28,PA,big_taiwanese,49
2025-12-29,PA,small_beef,84
2025-12-29,PA,small_lamb,61
2025-12-29,PA,big_taiwanese,46
2025-12-30,PA,small_beef,90
2025-12-30,PA,small_lamb,68
2025-12-30,PA,big_taiwanese,55
2025-12-31,PA,small_beef,221
2025-12-31,PA,small_lamb,120
2025-12-31,PA,big_taiwanese,110
2025-01-01,MP,small_beef,179
2025-01-01,MP,small_lamb,118
2025-01-01,MP,big_taiwanese,83
2025-01-02,MP,small_beef,71
2025-01-02,MP,small_lamb,46
2025-01-02,MP,big_taiwanese,21
2025-01-03,MP,small_beef,110
2025-01-03,MP,small_lamb,65
2025-01-03,MP,big_taiwanese,43
2025-01-04,MP,small_beef,105
2025-01-04,MP,small_lamb,69
2025-01-04,MP,big_taiwanese,46
2025-01-05,MP,small_beef,157
2025-01-05,MP,small_lamb,95
2025-01-05,MP,big_taiwanese,72
2025-01-06,MP,small_beef,105
2025-01-06,MP,small_lamb,64
2025-01-06,MP,big_taiwanese,40
2025-01-07,MP,small_beef,107
2025-01-07,MP,small_lamb,61
2025-01-07,MP,big_taiwanese,45
2025-01-08,MP,small_beef,102
2025-01-08,MP,small_lamb,62
2025-01-08,MP,big_taiwanese,37
2025-01-09,MP,small_beef,109
2025-01-09,MP,small_lamb,69
2025-01-09,MP,big_taiwanese,49
2025-01-10,MP,small_beef,152
2025-01-10,MP,small_lamb,102
2025-01-10,MP,big_taiwanese,71
2025-01-11,MP,small_beef,167
2025-01-11,MP,small_lamb,92
2025-01-11,MP,big_taiwanese,72
2025-01-12,MP,small_beef,170
2025-01-12,MP,small_lamb,104
2025-01-12,MP,big_taiwanese,67
2025-01-13,MP,small_beef,101
2025-01-13,MP,small_lamb,70
2025-01-13,MP,big_taiwanese,42
2025-01-14,MP,small_beef,90
2025-01-14,MP,small_lamb,61
2025-01-14,MP,big_taiwanese,46
2025-01-15,MP,small_beef,93
2025-01-15,MP,small_lamb,65
2025-01-15,MP,big_taiwanese,49
2025-01-16,MP,small_beef,93
2025-01-16,MP,small_lamb,64
2025-01-16,MP,big_taiwanese,37
2025-01-17,MP,small_beef,158
2025-01-17,MP,small_lamb,111
2025-01-17,MP,big_taiwanese,69
2025-01-18,MP,small_beef,151
2025-01-18,MP,small_lamb,101
2025-01-18,MP,big_taiwanese,64
2025-01-19,MP,small_beef,145
2025-01-19,MP,small_lamb,90
2025-01-19,MP,big_taiwanese,65
2025-01-20,MP,small_beef,102
2025-01-20,MP,small_lamb,52
2025-01-20,MP,big_taiwanese,39
2025-01-21,MP,small_beef,102
2025-01-21,MP,small_lamb,75
2025-01-21,MP,big_taiwanese,47
2025-01-22,MP,small_beef,96
2025-01-22,MP,small_lamb,56
2025-01-22,MP,big_taiwanese,45
2025-01-23,MP,small_beef,92
2025-01-23,MP,small_lamb,63
2025-01-23,MP,big_taiwanese,45
2025-01-24,MP,small_beef,163
2025-01-24,MP,small_lamb,97
2025-01-24,MP,big_taiwanese,67
2025-01-25,MP,small_beef,172
2025-01-25,MP,small_lamb,102
2025-01-25,MP,big_taiwanese,66
2025-01-26,MP,small_beef,180
2025-01-26,MP,small_lamb,104
2025-01-26,MP,big_taiwanese,88
2025-01-27,MP,small_beef,123
2025-01-27,MP,small_lamb,82
2025-01-27,MP,big_taiwanese,55
2025-01-28,MP,small_beef,105
2025-01-28,MP,small_lamb,76
2025-01-28,MP,big_taiwanese,59
2025-01-29,MP,small_beef,108
2025-01-29,MP,small_lamb,79
2025-01-29,MP,big_taiwanese,59
2025-01-30,MP,small_beef,111
2025-01-30,MP,small_lamb,75
2025-01-30,MP,big_taiwanese,64
2025-01-31,MP,small_beef,143
2025-01-31,MP,small_lamb,102
2025-01-31,MP,big_taiwanese,70
2025-02-01,MP,small_beef,142
2025-02-01,MP,small_lamb,104
2025-02-01,MP,big_taiwanese,71
2025-02-02,MP,small_beef,141
2025-02-02,MP,small_lamb,100
2025-02-02,MP,big_taiwanese,71
2025-02-03,MP,small_beef,102
2025-02-03,MP,small_lamb,70
2025-02-03,MP,big_taiwanese,44
2025-02-04,MP,small_beef,92
2025-02-04,MP,small_lamb,57
2025-02-04,MP,big_taiwanese,40
2025-02-05,MP,small_beef,106
2025-02-05,MP,small_lamb,73
2025-02-05,MP,big_taiwanese,61
2025-02-06,MP,small_beef,113
2025-02-06,MP,small_lamb,67
2025-02-06,MP,big_taiwanese,48
2025-02-07,MP,small_beef,179
2025-02-07,MP,small_lamb,104
2025-02-07,MP,big_taiwanese,68
2025-02-08,MP,small_beef,142
2025-02-08,MP,small_lamb,93
2025-02-08,MP,big_taiwanese,74
2025-02-09,MP,small_beef,139
2025-02-09,MP,small_lamb,92
2025-02-09,MP,big_taiwanese,64
2025-02-10,MP,small_beef,84
2025-02-10,MP,small_lamb,60
2025-02-10,MP,big_taiwanese,36
2025-02-11,MP,small_beef,100
2025-02-11,MP,small_lamb,64
2025-02-11,MP,big_taiwanese,44
2025-02-12,MP,small_beef,131
2025-02-12,MP,small_lamb,91
2025-02-12,MP,big_taiwanese,66
2025-02-13,MP,small_beef,113
2025-02-13,MP,small_lamb,82
2025-02-13,MP,big_taiwanese,57
2025-02-14,MP,small_beef,180
2025-02-14,MP,small_lamb,105
2025-02-14,MP,big_taiwanese,87
2025-02-15,MP,small_beef,145
2025-02-15,MP,small_lamb,102
2025-02-15,MP,big_taiwanese,71
2025-02-16,MP,small_beef,160
2025-02-16,MP,small_lamb,95
2025-02-16,MP,big_taiwanese,69
2025-02-17,MP,small_beef,97
2025-02-17,MP,small_lamb,63
2025-02-17,MP,big_taiwanese,51
2025-02-18,MP,small_beef,102
2025-02-18,MP,small_lamb,72
2025-02-18,MP,big_taiwanese,49
2025-02-19,MP,small_beef,105
2025-02-19,MP,small_lamb,66
2025-02-19,MP,big_taiwanese,43
2025-02-20,MP,small_beef,98
2025-02-20,MP,small_lamb,61
2025-02-20,MP,big_taiwanese,57
2025-02-21,MP,small_beef,160
2025-02-21,MP,small_lamb,98
2025-02-21,MP,big_taiwanese,77
2025-02-22,MP,small_beef,154
2025-02-22,MP,small_lamb,93
2025-02-22,MP,big_taiwanese,74
2025-02-23,MP,small_beef,144
2025-02-23,MP,small_lamb,105
2025-02-23,MP,big_taiwanese,68
2025-02-24,MP,small_beef,97
2025-02-24,MP,small_lamb,53
2025-02-24,MP,big_taiwanese,36
2025-02-25,MP,small_beef,94
2025-02-25,MP,small_lamb,68
2025-02-25,MP,big_taiwanese,44
2025-02-26,MP,small_beef,110
2025-02-26,MP,small_lamb,55
2025-02-26,MP,big_taiwanese,50
2025-02-27,MP,small_beef,93
2025-02-27,MP,small_lamb,53
2025-02-27,MP,big_taiwanese,37
2025-02-28,MP,small_beef,165
2025-02-28,MP,small_lamb,93
2025-02-28,MP,big_taiwanese,63
2025-03-01,MP,small_beef,146
2025-03-01,MP,small_lamb,94
2025-03-01,MP,big_taiwanese,73
2025-03-02,MP,small_beef,182
2025-03-02,MP,small_lamb,117
2025-03-02,MP,big_taiwanese,75
2025-03-03,MP,small_beef,94
2025-03-03,MP,small_lamb,71
2025-03-03,MP,big_taiwanese,44
2025-03-04,MP,small_beef,102
