Date,Store_ID,lat_lon,highest_temperature,precipitation_percent,precipitation_mm,weather_code
2025-06-06,GA,33.8883:-118.3081,71.9,0,0.0,3
2025-06-07,GA,33.8883:-118.3081,72.3,0,0.0,2
2025-06-08,GA,33.8883:-118.3081,73.6,0,0.0,3
2025-06-09,GA,33.8883:-118.3081,76.4,0,0.0,3
2025-06-10,GA,33.8883:-118.3081,79.5,0,0.0,3
2025-06-11,GA,33.8883:-118.3081,78.4,0,0.0,3
2025-06-12,GA,33.8883:-118.3081,78.3,0,0.0,3
2025-06-13,GA,33.8883:-118.3081,78.1,0,0.0,3
2025-06-14,GA,33.8883:-118.3081,82.8,0,0.0,3
2025-06-15,GA,33.8883:-118.3081,87.8,0,0.0,3
2025-06-16,GA,33.8883:-118.3081,86.7,0,0.0,1
2025-06-17,GA,33.8883:-118.3081,86.6,0,0.0,3
2025-06-18,GA,33.8883:-118.3081,85.6,0,0.0,2
2025-06-19,GA,33.8883:-118.3081,80.5,0,0.0,3
2025-06-20,GA,33.8883:-118.3081,78.4,0,0.0,3
2025-06-21,GA,33.8883:-118.3081,77.7,0,0.0,3
2025-06-22,GA,33.8883:-118.3081,78.8,0,0.0,3
2025-06-23,GA,33.8883:-118.3081,77.1,0,0.0,3
2025-06-24,GA,33.8883:-118.3081,75.8,0,0.0,3
2025-06-25,GA,33.8883:-118.3081,78.2,0,0.0,3
2025-06-26,GA,33.8883:-118.3081,79.5,0,0.0,3
2025-06-27,GA,33.8883:-118.3081,82.4,0,0.0,3
2025-06-28,GA,33.8883:-118.3081,82.9,0,0.0,2
2025-06-29,GA,33.8883:-118.3081,79.3,0,0.0,3
2025-06-30,GA,33.8883:-118.3081,78.9,0,0.0,3
2025-07-01,GA,33.8883:-118.3081,76.9,0,0.0,1
2025-07-02,GA,33.8883:-118.3081,76.7,0,0.0,3
2025-07-03,GA,33.8883:-118.3081,80.0,0,0.0,3
2025-07-04,GA,33.8883:-118.3081,82.0,0,0.0,3
2025-07-05,GA,33.8883:-118.3081,86.5,0,0.0,3
2025-07-06,GA,33.8883:-118.3081,82.7,0,0.0,1
2025-07-07,GA,33.8883:-118.3081,79.3,0,0.0,3
2025-07-08,GA,33.8883:-118.3081,80.6,0,0.0,1
2025-07-09,GA,33.8883:-118.3081,86.4,0,0.0,3
2025-07-10,GA,33.8883:-118.3081,87.4,0,0.0,3
2025-07-11,GA,33.8883:-118.3081,82.9,0,0.0,3
2025-07-12,GA,33.8883:-118.3081,81.5,0,0.0,3
2025-07-13,GA,33.8883:-118.3081,77.9,0,0.0,3
2025-07-14,GA,33.8883:-118.3081,78.8,0,0.0,3
2025-07-15,GA,33.8883:-118.3081,80.2,0,0.0,3
2025-07-16,GA,33.8883:-118.3081,80.6,0,0.0,2
2025-07-17,GA,33.8883:-118.3081,79.7,0,0.0,1
2025-07-18,GA,33.8883:-118.3081,78.7,0,0.0,3
2025-07-19,GA,33.8883:-118.3081,79.6,0,0.0,3
2025-07-20,GA,33.8883:-118.3081,79.7,0,0.0,3
2025-07-21,GA,33.8883:-118.3081,79.4,0,0.0,3
2025-07-22,GA,33.8883:-118.3081,77.4,0,0.0,3
2025-07-23,GA,33.8883:-118.3081,77.0,0,0.0,3
2025-07-24,GA,33.8883:-118.3081,79.0,0,0.0,0
2025-07-25,GA,33.8883:-118.3081,78.7,0,0.0,3
2025-07-26,GA,33.8883:-118.3081,76.1,0,0.0,3
2025-07-27,GA,33.8883:-118.3081,77.9,0,0.0,2
2025-07-28,GA,33.8883:-118.3081,79.3,0,0.0,3
2025-07-29,GA,33.8883:-118.3081,82.1,0,0.0,3
2025-07-30,GA,33.8883:-118.3081,83.6,0,0.0,3
2025-07-31,GA,33.8883:-118.3081,84.7,0,0.0,1
2025-08-01,GA,33.8883:-118.3081,83.5,0,0.0,3
2025-08-02,GA,33.8883:-118.3081,82.1,0,0.0,3
2025-08-03,GA,33.8883:-118.3081,84.5,0,0.0,3
2025-08-04,GA,33.8883:-118.3081,83.8,0,0.0,3
2025-08-05,GA,33.8883:-118.3081,87.9,0,0.0,3
2025-08-06,GA,33.8883:-118.3081,89.8,0,0.0,3
2025-08-07,GA,33.8883:-118.3081,96.1,0,0.0,3
2025-08-08,GA,33.8883:-118.3081,89.3,0,0.0,0
2025-08-09,GA,33.8883:-118.3081,82.0,0,0.0,0
2025-08-10,GA,33.8883:-118.3081,84.0,0,0.0,3
2025-08-11,GA,33.8883:-118.3081,87.0,0,0.0,0
2025-08-12,GA,33.8883:-118.3081,84.7,0,0.0,3
2025-08-13,GA,33.8883:-118.3081,81.8,0,0.0,3
2025-08-14,GA,33.8883:-118.3081,82.5,0,0.0,3
2025-08-15,GA,33.8883:-118.3081,81.5,0,0.0,3
2025-08-16,GA,33.8883:-118.3081,80.7,0,0.0,3
2025-08-17,GA,33.8883:-118.3081,82.2,0,0.0,3
2025-08-18,GA,33.8883:-118.3081,85.4,0,0.0,3
2025-08-19,GA,33.8883:-118.3081,88.9,0,0.0,1
2025-08-20,GA,33.8883:-118.3081,91.0,0,0.0,3
2025-08-21,GA,33.8883:-118.3081,94.8,0,0.0,3
2025-08-22,GA,33.8883:-118.3081,97.6,0,0.0,3
2025-08-23,GA,33.8883:-118.3081,88.5,0,0.0,3
2025-08-24,GA,33.8883:-118.3081,89.9,0,0.1,51
2025-08-25,GA,33.8883:-118.3081,87.4,0,0.0,0
2025-08-26,GA,33.8883:-118.3081,83.2,0,0.0,1
2025-08-27,GA,33.8883:-118.3081,90.1,0,0.0,3
2025-08-28,GA,33.8883:-118.3081,87.8,0,0.0,3
2025-08-29,GA,33.8883:-118.3081,91.8,0,0.0,0
2025-08-30,GA,33.8883:-118.3081,91.8,0,0.0,0
2025-08-31,GA,33.8883:-118.3081,91.4,0,0.0,0
2025-09-01,GA,33.8883:-118.3081,89.2,0,0.0,3
2025-09-02,GA,33.8883:-118.3081,85.6,0,0.0,2
2025-09-03,GA,33.8883:-118.3081,92.0,0,0.0,0
2025-09-04,GA,33.8883:-118.3081,87.5,0,0.0,0
2025-09-05,GA,33.8883:-118.3081,86.3,0,0.0,3
2025-09-06,GA,33.8883:-118.3081,86.5,0,0.0,3
2025-09-07,GA,33.8883:-118.3081,89.2,0,0.0,0
2025-09-08,GA,33.8883:-118.3081,84.7,0,0.0,0
2025-09-09,GA,33.8883:-118.3081,82.9,0,0.0,3
2025-09-10,GA,33.8883:-118.3081,81.0,0,0.0,3
2025-09-11,GA,33.8883:-118.3081,79.6,0,0.0,3
2025-09-12,GA,33.8883:-118.3081,82.9,0,0.1,51
2025-09-13,GA,33.8883:-118.3081,81.8,0,0.0,3
2025-09-14,GA,33.8883:-118.3081,84.7,0,0.0,3
2025-09-15,GA,33.8883:-118.3081,87.4,0,0.0,3
2025-09-16,GA,33.8883:-118.3081,89.6,0,0.2,51
2025-09-17,GA,33.8883:-118.3081,87.4,0,0.1,51
2025-09-18,GA,33.8883:-118.3081,81.0,0,26.1,65
2025-09-19,GA,33.8883:-118.3081,81.8,0,0.1,51
2025-09-20,GA,33.8883:-118.3081,81.6,0,0.0,3
2025-09-21,GA,33.8883:-118.3081,83.1,0,0.0,3
2025-09-22,GA,33.8883:-118.3081,87.6,0,0.0,3
2025-09-23,GA,33.8883:-118.3081,91.2,0,0.0,3
2025-09-24,GA,33.8883:-118.3081,85.0,0,0.2,51
2025-09-25,GA,33.8883:-118.3081,81.7,0,0.0,3
2025-09-26,GA,33.8883:-118.3081,78.2,0,0.1,51
2025-09-27,GA,33.8883:-118.3081,79.6,0,0.0,3
2025-09-28,GA,33.8883:-118.3081,79.6,0,0.0,3
2025-09-29,GA,33.8883:-118.3081,79.6,0,0.0,3
2025-09-30,GA,33.8883:-118.3081,77.5,0,0.0,3
2025-10-01,GA,33.8883:-118.3081,79.1,0,0.0,3
2025-10-02,GA,33.8883:-118.3081,80.2,0,0.0,1
2025-10-03,GA,33.8883:-118.3081,77.0,0,0.7,51
2025-10-04,GA,33.8883:-118.3081,79.1,0,0.0,2
2025-10-05,GA,33.8883:-118.3081,79.3,0,0.0,2
2025-10-06,GA,33.8883:-118.3081,78.7,0,0.0,3
2025-10-07,GA,33.8883:-118.3081,77.2,0,0.0,3
2025-10-08,GA,33.8883:-118.3081,75.7,0,0.0,3
2025-10-09,GA,33.8883:-118.3081,83.5,0,0.0,3
2025-10-10,GA,33.8883:-118.3081,84.8,0,0.4,51
2025-10-11,GA,33.8883:-118.3081,82.8,0,0.0,0
2025-10-12,GA,33.8883:-118.3081,79.2,0,0.0,3
2025-10-13,GA,33.8883:-118.3081,71.7,0,0.6,51
2025-10-14,GA,33.8883:-118.3081,63.2,0,28.7,63
2025-10-15,GA,33.8883:-118.3081,66.8,0,2.4,61
2025-10-16,GA,33.8883:-118.3081,74.5,0,0.0,0
2025-10-17,GA,33.8883:-118.3081,79.2,0,0.0,0
2025-10-18,GA,33.8883:-118.3081,83.5,0,0.0,3
2025-10-19,GA,33.8883:-118.3081,83.3,0,0.0,3
2025-10-20,GA,33.8883:-118.3081,83.9,0,0.0,3
2025-10-21,GA,33.8883:-118.3081,78.4,0,0.1,51
2025-10-22,GA,33.8883:-118.3081,72.9,0,0.0,3
2025-10-23,GA,33.8883:-118.3081,76.7,0,0.0,3
2025-10-24,GA,33.8883:-118.3081,80.0,0,0.0,3
2025-10-25,GA,33.8883:-118.3081,72.1,0,0.0,3
2025-10-26,GA,33.8883:-118.3081,72.2,0,0.0,3
2025-10-27,GA,33.8883:-118.3081,75.0,0,0.0,3
2025-10-28,GA,33.8883:-118.3081,91.1,0,0.0,3
2025-10-29,GA,33.8883:-118.3081,94.0,0,0.0,0
2025-10-30,GA,33.8883:-118.3081,89.0,0,0.0,0
2025-10-31,GA,33.8883:-118.3081,77.8,0,0.0,3
2025-11-01,GA,33.8883:-118.3081,74.5,0,0.0,3
2025-11-02,GA,33.8883:-118.3081,74.3,0,0.0,3
2025-11-03,GA,33.8883:-118.3081,74.3,0,0.0,3
2025-11-04,GA,33.8883:-118.3081,74.6,0,0.0,3
2025-11-05,GA,33.8883:-118.3081,70.3,0,0.0,3
2025-11-06,GA,33.8883:-118.3081,73.3,0,0.0,0
2025-11-07,GA,33.8883:-118.3081,80.2,0,0.0,3
2025-11-08,GA,33.8883:-118.3081,80.0,0,0.0,3
2025-11-09,GA,33.8883:-118.3081,83.8,0,0.0,3
2025-11-10,GA,33.8883:-118.3081,85.2,0,0.0,3
2025-11-11,GA,33.8883:-118.3081,76.1,0,0.0,3
2025-11-12,GA,33.8883:-118.3081,72.1,0,0.0,3
2025-11-13,GA,33.8883:-118.3081,76.9,0,0.8,53
2025-11-14,GA,33.8883:-118.3081,63.8,0,52.8,65
2025-11-15,GA,33.8883:-118.3081,62.4,0,45.9,63
2025-11-16,GA,33.8883:-118.3081,61.8,0,9.5,63
2025-11-17,GA,33.8883:-118.3081,63.2,0,17.3,63
2025-11-18,GA,33.8883:-118.3081,60.1,0,0.8,51
2025-11-19,GA,33.8883:-118.3081,61.9,0,0.0,3
2025-11-20,GA,33.8883:-118.3081,61.7,0,25.4,65
2025-11-21,GA,33.8883:-118.3081,64.0,0,10.1,61
2025-11-22,GA,33.8883:-118.3081,68.2,0,0.0,3
2025-11-23,GA,33.8883:-118.3081,67.9,0,0.0,3
2025-11-24,GA,33.8883:-118.3081,67.2,0,0.0,3
2025-11-25,GA,33.8883:-118.3081,73.8,0,0.0,3
2025-11-26,GA,33.8883:-118.3081,74.8,0,0.0,3
2025-11-27,GA,33.8883:-118.3081,75.0,0,0.0,3
2025-11-28,GA,33.8883:-118.3081,69.7,0,0.0,1
2025-11-29,GA,33.8883:-118.3081,67.6,0,0.0,3
2025-11-30,GA,33.8883:-118.3081,63.5,0,0.1,51
2025-12-01,GA,33.8883:-118.3081,68.9,0,0.0,3
2025-12-02,GA,33.8883:-118.3081,65.1,0,0.0,3
2025-12-03,GA,33.8883:-118.3081,66.4,0,0.0,3
2025-12-04,GA,33.8883:-118.3081,68.4,0,0.0,3
2025-12-05,GA,33.8883:-118.3081,67.6,0,0.0,0
2025-12-06,GA,33.8883:-118.3081,67.8,0,0.0,0
2025-12-07,GA,33.8883:-118.3081,70.8,0,0.0,0
2025-12-08,GA,33.8883:-118.3081,74.4,0,0.0,0
2025-12-09,GA,33.8883:-118.3081,78.1,0,0.0,0
2025-12-10,GA,33.8883:-118.3081,78.3,0,0.0,0
2025-12-11,GA,33.8883:-118.3081,77.6,0,0.0,0
2025-12-12,GA,33.8883:-118.3081,71.9,0,0.0,3
2025-12-13,GA,33.8883:-118.3081,65.5,0,0.0,3
2025-12-14,GA,33.8883:-118.3081,66.7,0,0.0,3
2025-12-15,GA,33.8883:-118.3081,68.1,0,0.0,3
2025-12-16,GA,33.8883:-118.3081,68.5,0,0.0,3
2025-12-17,GA,33.8883:-118.3081,69.0,0,0.0,3
2025-12-18,GA,33.8883:-118.3081,73.3,0,0.0,3
2025-12-19,GA,33.8883:-118.3081,70.5,0,0.0,3
2025-12-20,GA,33.8883:-118.3081,63.9,0,0.0,3
2025-12-21,GA,33.8883:-118.3081,66.3,0,0.0,3
2025-12-22,GA,33.8883:-118.3081,64.8,0,0.0,3
2025-12-23,GA,33.8883:-118.3081,61.4,0,2.2,55
2025-12-24,GA,33.8883:-118.3081,63.1,0,58.5,65
2025-12-25,GA,33.8883:-118.3081,65.2,0,13.6,63
2025-12-26,GA,33.8883:-118.3081,60.5,0,29.4,63
2025-12-27,GA,33.8883:-118.3081,61.3,0,0.0,3
2025-12-28,GA,33.8883:-118.3081,64.6,0,0.0,3
2025-12-29,GA,33.8883:-118.3081,67.7,0,0.0,3
2025-12-30,GA,33.8883:-118.3081,64.7,0,3.2,63
2025-12-31,GA,33.8883:-118.3081,63.6,0,23.2,63
2025-01-01,PA,34.1478:-118.1445,67.0,0,0.0,3
2025-01-02,PA,34.1478:-118.1445,75.6,0,0.0,3
2025-01-03,PA,34.1478:-118.1445,66.6,0,0.0,3
2025-01-04,PA,34.1478:-118.1445,61.3,0,0.0,3
2025-01-05,PA,34.1478:-118.1445,72.3,0,0.0,3
2025-01-06,PA,34.1478:-118.1445,70.6,0,0.0,3
2025-01-07,PA,34.1478:-118.1445,68.8,0,0.4,51
2025-01-08,PA,34.1478:-118.1445,69.4,0,0.0,3
2025-01-09,PA,34.1478:-118.1445,71.5,0,0.0,0
2025-01-10,PA,34.1478:-118.1445,66.0,0,0.0,0
2025-01-11,PA,34.1478:-118.1445,68.4,0,0.0,0
2025-01-12,PA,34.1478:-118.1445,65.5,0,0.0,0
2025-01-13,PA,34.1478:-118.1445,64.9,0,0.0,0
2025-01-14,PA,34.1478:-118.1445,64.3,0,0.0,0
2025-01-15,PA,34.1478:-118.1445,67.5,0,0.0,0
2025-01-16,PA,34.1478:-118.1445,66.3,0,0.0,0
2025-01-17,PA,34.1478:-118.1445,58.3,0,0.0,3
2025-01-18,PA,34.1478:-118.1445,61.5,0,0.0,2
2025-01-19,PA,34.1478:-118.1445,60.0,0,0.0,1
2025-01-20,PA,34.1478:-118.1445,66.9,0,0.0,3
2025-01-21,PA,34.1478:-118.1445,66.3,0,0.0,3
2025-01-22,PA,34.1478:-118.1445,76.7,0,0.0,3
2025-01-23,PA,34.1478:-118.1445,75.1,0,0.0,0
2025-01-24,PA,34.1478:-118.1445,71.4,0,0.0,3
2025-01-25,PA,34.1478:-118.1445,59.0,0,4.3,61
2025-01-26,PA,34.1478:-118.1445,51.1,0,25.3,63
2025-01-27,PA,34.1478:-118.1445,54.0,0,0.2,51
2025-01-28,PA,34.1478:-118.1445,56.1,0,0.0,3
2025-01-29,PA,34.1478:-118.1445,56.9,0,0.0,2
2025-01-30,PA,34.1478:-118.1445,55.0,0,0.0,3
2025-01-31,PA,34.1478:-118.1445,60.0,0,0.0,3
2025-02-01,PA,34.1478:-118.1445,65.7,0,0.0,3
2025-02-02,PA,34.1478:-118.1445,72.0,0,0.0,1
2025-02-03,PA,34.1478:-118.1445,69.7,0,0.0,3
2025-02-04,PA,34.1478:-118.1445,61.9,0,0.4,51
2025-02-05,PA,34.1478:-118.1445,58.9,0,8.0,53
2025-02-06,PA,34.1478:-118.1445,59.9,0,14.8,63
2025-02-07,PA,34.1478:-118.1445,60.9,0,15.4,63
2025-02-08,PA,34.1478:-118.1445,59.8,0,0.0,3
2025-02-09,PA,34.1478:-118.1445,66.7,0,0.0,3
2025-02-10,PA,34.1478:-118.1445,58.4,0,0.1,51
2025-02-11,PA,34.1478:-118.1445,59.7,0,0.0,3
2025-02-12,PA,34.1478:-118.1445,52.5,0,2.6,53
2025-02-13,PA,34.1478:-118.1445,56.3,0,62.0,63
2025-02-14,PA,34.1478:-118.1445,59.9,0,7.4,63
2025-02-15,PA,34.1478:-118.1445,61.3,0,0.0,3
2025-02-16,PA,34.1478:-118.1445,67.0,0,0.0,3
2025-02-17,PA,34.1478:-118.1445,64.0,0,0.0,3
2025-02-18,PA,34.1478:-118.1445,62.9,0,0.0,3
2025-02-19,PA,34.1478:-118.1445,68.6,0,0.0,3
2025-02-20,PA,34.1478:-118.1445,69.3,0,0.0,3
2025-02-21,PA,34.1478:-118.1445,70.5,0,0.0,3
2025-02-22,PA,34.1478:-118.1445,72.0,0,0.0,3
2025-02-23,PA,34.1478:-118.1445,74.7,0,0.0,0
2025-02-24,PA,34.1478:-118.1445,73.6,0,0.0,0
2025-02-25,PA,34.1478:-118.1445,74.0,0,0.0,0
2025-02-26,PA,34.1478:-118.1445,79.2,0,0.0,0
2025-02-27,PA,34.1478:-118.1445,77.5,0,0.0,3
2025-02-28,PA,34.1478:-118.1445,73.1,0,0.0,3
2025-03-01,PA,34.1478:-118.1445,63.4,0,0.1,51
2025-03-02,PA,34.1478:-118.1445,60.0,0,14.8,63
2025-03-03,PA,34.1478:-118.1445,61.1,0,0.0,3
2025-03-04,PA,34.1478:-118.1445,64.7,0,0.0,3
2025-03-05,PA,34.1478:-118.1445,54.3,0,19.3,61
2025-03-06,PA,34.1478:-118.1445,51.2,0,8.4,61
2025-03-07,PA,34.1478:-118.1445,61.3,0,1.9,53
2025-03-08,PA,34.1478:-118.1445,62.3,0,0.0,0
2025-03-09,PA,34.1478:-118.1445,69.3,0,0.0,0
2025-03-10,PA,34.1478:-118.1445,69.6,0,0.0,3
2025-03-11,PA,34.1478:-118.1445,59.0,0,1.4,55
2025-03-12,PA,34.1478:-118.1445,60.0,0,15.2,63
2025-03-13,PA,34.1478:-118.1445,51.7,0,37.4,65
2025-03-14,PA,34.1478:-118.1445,49.1,0,2.7,53
2025-03-15,PA,34.1478:-118.1445,61.5,0,0.0,3
2025-03-16,PA,34.1478:-118.1445,65.5,0,0.0,3
2025-03-17,PA,34.1478:-118.1445,64.0,0,0.8,51
2025-03-18,PA,34.1478:-118.1445,66.7,0,0.0,1
2025-03-19,PA,34.1478:-118.1445,73.2,0,0.0,3
2025-03-20,PA,34.1478:-118.1445,75.6,0,0.0,3
2025-03-21,PA,34.1478:-118.1445,76.8,0,0.0,3
2025-03-22,PA,34.1478:-118.1445,76.7,0,0.0,3
2025-03-23,PA,34.1478:-118.1445,77.5,0,0.0,1
2025-03-24,PA,34.1478:-118.1445,88.4,0,0.0,0
2025-03-25,PA,34.1478:-118.1445,82.0,0,0.0,3
2025-03-26,PA,34.1478:-118.1445,68.1,0,0.0,3
2025-03-27,PA,34.1478:-118.1445,69.9,0,0.1,51
2025-03-28,PA,34.1478:-118.1445,69.7,0,0.4,51
2025-03-29,PA,34.1478:-118.1445,68.1,0,0.0,3
2025-03-30,PA,34.1478:-118.1445,62.2,0,1.0,51
2025-03-31,PA,34.1478:-118.1445,65.8,0,3.2,53
2025-04-01,PA,34.1478:-118.1445,66.2,0,0.0,3
2025-04-02,PA,34.1478:-118.1445,65.7,0,0.6,51
2025-04-03,PA,34.1478:-118.1445,66.6,0,2.0,55
2025-04-04,PA,34.1478:-118.1445,72.2,0,0.3,51
2025-04-05,PA,34.1478:-118.1445,80.3,0,0.0,1
2025-04-06,PA,34.1478:-118.1445,81.8,0,0.0,1
2025-04-07,PA,34.1478:-118.1445,80.6,0,0.0,3
2025-04-08,PA,34.1478:-118.1445,80.6,0,0.0,3
2025-04-09,PA,34.1478:-118.1445,85.6,0,0.0,0
2025-04-10,PA,34.1478:-118.1445,86.7,0,0.0,3
2025-04-11,PA,34.1478:-118.1445,86.1,0,0.0,2
2025-04-12,PA,34.1478:-118.1445,79.1,0,0.0,3
2025-04-13,PA,34.1478:-118.1445,75.8,0,0.0,3
2025-04-14,PA,34.1478:-118.1445,72.8,0,0.0,3
2025-04-15,PA,34.1478:-118.1445,68.6,0,0.0,3
2025-04-16,PA,34.1478:-118.1445,64.7,0,0.0,3
2025-04-17,PA,34.1478:-118.1445,59.7,0,0.1,51
2025-04-18,PA,34.1478:-118.1445,62.4,0,0.4,51
2025-04-19,PA,34.1478:-118.1445,73.2,0,0.0,1
2025-04-20,PA,34.1478:-118.1445,77.3,0,0.0,3
2025-04-21,PA,34.1478:-118.1445,75.7,0,0.0,3
2025-04-22,PA,34.1478:-118.1445,72.1,0,0.0,3
2025-04-23,PA,34.1478:-118.1445,69.4,0,0.0,3
2025-04-24,PA,34.1478:-118.1445,70.1,0,0.0,3
2025-04-25,PA,34.1478:-118.1445,62.1,0,2.3,53
2025-04-26,PA,34.1478:-118.1445,57.7,0,11.3,63
2025-04-27,PA,34.1478:-118.1445,60.2,0,0.2,51
2025-04-28,PA,34.1478:-118.1445,68.7,0,0.0,3
2025-04-29,PA,34.1478:-118.1445,77.3,0,0.0,1
2025-04-30,PA,34.1478:-118.1445,74.9,0,0.0,3
2025-05-01,PA,34.1478:-118.1445,73.6,0,0.0,3
2025-05-02,PA,34.1478:-118.1445,75.6,0,0.0,3
2025-05-03,PA,34.1478:-118.1445,73.0,0,0.1,51
2025-05-04,PA,34.1478:-118.1445,64.0,0,2.3,53
2025-05-05,PA,34.1478:-118.1445,68.5,0,1.9,51
2025-05-06,PA,34.1478:-118.1445,67.6,0,0.3,51
2025-05-07,PA,34.1478:-118.1445,74.0,0,0.0,3
2025-05-08,PA,34.1478:-118.1445,83.0,0,0.0,0
2025-05-09,PA,34.1478:-118.1445,95.9,0,0.0,0
2025-05-10,PA,34.1478:-118.1445,100.8,0,0.0,3
2025-05-11,PA,34.1478:-118.1445,93.8,0,0.0,3
2025-05-12,PA,34.1478:-118.1445,75.5,0,0.5,51
2025-05-13,PA,34.1478:-118.1445,71.6,0,0.6,51
2025-05-14,PA,34.1478:-118.1445,73.8,0,0.0,1
2025-05-15,PA,34.1478:-118.1445,78.4,0,0.0,1
2025-05-16,PA,34.1478:-118.1445,75.3,0,0.0,3
2025-05-17,PA,34.1478:-118.1445,65.5,0,1.2,53
2025-05-18,PA,34.1478:-118.1445,75.7,0,0.3,51
2025-05-19,PA,34.1478:-118.1445,82.3,0,0.0,0
2025-05-20,PA,34.1478:-118.1445,89.1,0,0.0,0
2025-05-21,PA,34.1478:-118.1445,90.8,0,0.0,0
2025-05-22,PA,34.1478:-118.1445,85.7,0,0.0,3
2025-05-23,PA,34.1478:-118.1445,79.5,0,0.0,3
2025-05-24,PA,34.1478:-118.1445,75.6,0,0.0,3
2025-05-25,PA,34.1478:-118.1445,75.8,0,0.0,3
2025-05-26,PA,34.1478:-118.1445,77.7,0,0.0,3
2025-05-27,PA,34.1478:-118.1445,81.8,0,0.0,3
2025-05-28,PA,34.1478:-118.1445,77.6,0,0.0,3
2025-05-29,PA,34.1478:-118.1445,80.8,0,0.0,2
2025-05-30,PA,34.1478:-118.1445,95.1,0,0.0,1
2025-05-31,PA,34.1478:-118.1445,91.4,0,0.0,3
2025-06-01,PA,34.1478:-118.1445,84.8,0,0.0,3
2025-06-02,PA,34.1478:-118.1445,79.3,0,0.0,0
2025-06-03,PA,34.1478:-118.1445,72.7,0,0.0,3
2025-06-04,PA,34.1478:-118.1445,74.6,0,0.0,3
2025-06-05,PA,34.1478:-118.1445,75.0,0,0.0,3
2025-06-06,PA,34.1478:-118.1445,78.4,0,0.0,3
2025-06-07,PA,34.1478:-118.1445,78.4,0,0.0,3
2025-06-08,PA,34.1478:-118.1445,79.5,0,0.0,3
2025-06-09,PA,34.1478:-118.1445,80.8,0,0.0,3
2025-06-10,PA,34.1478:-118.1445,84.9,0,0.0,3
2025-06-11,PA,34.1478:-118.1445,85.2,0,0.0,3
2025-06-12,PA,34.1478:-118.1445,82.8,0,0.0,3
2025-06-13,PA,34.1478:-118.1445,82.4,0,0.0,3
2025-06-14,PA,34.1478:-118.1445,87.7,0,0.0,3
2025-06-15,PA,34.1478:-118.1445,94.5,0,0.0,2
2025-06-16,PA,34.1478:-118.1445,92.3,0,0.0,0
2025-06-17,PA,34.1478:-118.1445,92.8,0,0.0,0
2025-06-18,PA,34.1478:-118.1445,92.2,0,0.0,0
2025-06-19,PA,34.1478:-118.1445,83.5,0,0.0,2
2025-06-20,PA,34.1478:-118.1445,81.2,0,0.0,2
2025-06-21,PA,34.1478:-118.1445,78.0,0,0.0,3
2025-06-22,PA,34.1478:-118.1445,81.3,0,0.0,3
2025-06-23,PA,34.1478:-118.1445,79.3,0,0.0,3
2025-06-24,PA,34.1478:-118.1445,79.1,0,0.0,3
2025-06-25,PA,34.1478:-118.1445,84.6,0,0.0,2
2025-06-26,PA,34.1478:-118.1445,85.4,0,0.0,3
2025-06-27,PA,34.1478:-118.1445,87.6,0,0.0,0
2025-06-28,PA,34.1478:-118.1445,90.1,0,0.0,0
2025-06-29,PA,34.1478:-118.1445,90.9,0,0.0,0
2025-06-30,PA,34.1478:-118.1445,89.1,0,0.0,0
2025-07-01,PA,34.1478:-118.1445,85.6,0,0.0,0
2025-07-02,PA,34.1478:-118.1445,82.9,0,0.0,0
2025-07-03,PA,34.1478:-118.1445,84.0,0,0.0,1
2025-07-04,PA,34.1478:-118.1445,86.1,0,0.0,0
2025-07-05,PA,34.1478:-118.1445,89.7,0,0.0,0
2025-07-06,PA,34.1478:-118.1445,88.0,0,0.0,0
2025-07-07,PA,34.1478:-118.1445,85.2,0,0.0,1
2025-07-08,PA,34.1478:-118.1445,89.6,0,0.0,1
2025-07-09,PA,34.1478:-118.1445,94.5,0,0.0,3
2025-07-10,PA,34.1478:-118.1445,93.8,0,0.0,1
2025-07-11,PA,34.1478:-118.1445,86.5,0,0.0,0
2025-07-12,PA,34.1478:-118.1445,84.7,0,0.0,1
2025-07-13,PA,34.1478:-118.1445,84.1,0,0.0,2
2025-07-14,PA,34.1478:-118.1445,85.8,0,0.0,3
2025-07-15,PA,34.1478:-118.1445,83.1,0,0.0,0
2025-07-16,PA,34.1478:-118.1445,84.0,0,0.0,1
2025-07-17,PA,34.1478:-118.1445,85.0,0,0.0,1
2025-07-18,PA,34.1478:-118.1445,84.7,0,0.0,3
2025-07-19,PA,34.1478:-118.1445,84.2,0,0.0,3
2025-07-20,PA,34.1478:-118.1445,82.8,0,0.0,3
2025-07-21,PA,34.1478:-118.1445,80.9,0,0.0,3
2025-07-22,PA,34.1478:-118.1445,80.6,0,0.0,3
2025-07-23,PA,34.1478:-118.1445,83.8,0,0.0,2
2025-07-24,PA,34.1478:-118.1445,84.6,0,0.0,0
2025-07-25,PA,34.1478:-118.1445,81.5,0,0.0,1
2025-07-26,PA,34.1478:-118.1445,79.5,0,0.0,3
2025-07-27,PA,34.1478:-118.1445,82.2,0,0.0,0
2025-07-28,PA,34.1478:-118.1445,83.3,0,0.0,2
2025-07-29,PA,34.1478:-118.1445,87.1,0,0.0,0
2025-07-30,PA,34.1478:-118.1445,88.3,0,0.0,0
2025-07-31,PA,34.1478:-118.1445,89.6,0,0.0,0
2025-08-01,PA,34.1478:-118.1445,87.9,0,0.0,0
